,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
964,0,-1.2802480369298874,-0.6348329078374417,-0.9872012664023578,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
965,1,-0.9950403079957154,1.1800953001412255,-0.6401411469811994,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True
966,0,-1.0357842692720256,-1.5140426349626388,-0.9578181812266771,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False
967,0,-1.1987601143772668,-1.4608579255713225,-0.9806055137991081,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
968,0,1.5718292524118322,0.4172271248095328,1.4412710164957856,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
969,0,-1.2395040756535771,1.0371613936520632,-0.9302439646579077,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
970,0,-1.2802480369298874,0.856000977287892,-0.9674140085926088,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
971,0,0.6754621043330061,0.9656944404074818,1.0808208575088327,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
972,0,1.0421577558197987,0.17623391038013098,0.7789824532604559,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
973,1,0.4717422979514547,-1.1450737135603821,-0.4074809372605511,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
974,0,1.082901717096109,0.37069050409213133,0.9966643485409488,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False
975,0,1.5718292524118322,1.4377087362554137,2.3157266316978538,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
976,0,-1.2802480369298874,0.16958582170621683,-0.9765245297469303,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
977,0,-0.8728084241667845,0.3474221937334304,-0.6153022926960519,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
978,1,1.2051336009250397,1.2947748297662514,1.8088904717906187,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
979,0,0.10504664646466222,-0.3273588066688946,-0.16204835042524904,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
980,0,-0.506112772679992,-1.5057325241202457,-0.8251531104710141,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
981,0,0.3087664528462136,-1.5024084797832884,-0.6504649336645466,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
982,0,0.2680224915699033,-0.5633659545928605,-0.17510749939221815,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
983,0,-1.2802480369298874,0.72470122597808,-0.9691566990797551,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
984,0,1.6125732136881425,-1.3644606397995618,-0.26649948278774727,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
985,1,0.02355872391204165,0.525258565760644,0.1646509674815301,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
986,0,-0.8320644628904743,-0.69798975023963,-0.7687031743114295,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
987,0,-1.2802480369298874,-1.4974224132778524,-0.9986500811217108,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
988,0,-0.22090504374582004,-1.5173666792995961,-0.7702914491857906,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
989,0,0.06430268518835193,-1.5024084797832884,-0.7078854822473519,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
990,0,0.9606698332671781,0.5152864327497723,0.9840022682925696,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
991,0,1.0421577558197987,-1.344516373777818,-0.37917876137436635,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
992,0,-0.42462485012737144,-1.3145999747452028,-0.76232801544073,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
993,0,-0.9135523854430948,-1.286345597881066,-0.907853700804067,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
994,0,-0.791320501614164,-1.4891123024354593,-0.8889267585512638,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
995,0,0.10504664646466222,0.6814886495976356,0.27980089587271084,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
996,0,0.06430268518835193,0.1729098660431739,0.05858950087141567,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
997,1,-1.1580161531009565,0.9806526399237896,-0.8201015139956156,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
998,0,1.6125732136881425,-1.4658439920767583,-0.34906771688127025,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
999,0,-1.2395040756535771,0.18288199905404562,-0.9489503131781609,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
1000,0,-1.0357842692720256,1.0155551054618408,-0.7157827378726473,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
1001,1,-0.22090504374582004,0.35573230457582355,-0.17177653403071083,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1002,0,-1.1580161531009565,0.1579516665268661,-0.8816692247503637,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1003,0,0.18653456901728277,-1.494098368940895,-0.6613622640525242,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1004,0,-0.46536881140368175,-1.4891123024354593,-0.8230795293850426,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
1005,1,0.8384379494382472,1.0321753271466272,1.2057430882519853,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False
1006,0,-0.5876006952326126,0.8410427777715843,-0.2958384492169179,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True
1007,0,-1.2395040756535771,0.1380074005051227,-0.9545313346116798,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1008,0,-0.01718523736426863,1.155164967614046,0.4064878764762648,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False
1009,1,-0.38388088885106114,-1.4641819699082799,-0.7932993754907718,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1010,0,-1.1987601143772668,-0.48691293484284354,-0.9363985297960572,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1011,0,1.5718292524118322,-0.20436916620147588,0.8214688061496158,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1012,0,-0.9542963467194051,1.033837349315106,-0.6423029655601908,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
